customer_id,age,gender,region,annual_income,membership_tier,acquisition_channel,num_purchases_last_year,days_since_last_purchase,avg_purchase_amount,satisfaction_score,signup_days_ago
105311,,Female,West,66521.91,Silver,Organic,10,61.0,30.41,7.3,1594
102163,54.0,,South,32200.29,Bronze,Paid_Ads,7,,,8.5,773
102397,33.0,Male,North,40042.43,Silver,Organic,6,27.0,238.78,6.7,283
100318,30.0,Male,East,42634.96,Platinum,Paid_Ads,9,51.0,226.34,8.8,302
105384,43.0,Male,South,66342.59,Bronze,Referral,5,12.0,53.27,7.7,1062
103112,53.0,Male,Central,78755.72,Bronze,Paid_Ads,8,1.0,21.96,6.8,955
104037,64.0,,Central,33767.4,Bronze,Email,10,62.0,28.08,8.6,876
100796,37.0,Female,North,128592.71,Bronze,Organic,9,3.0,20.29,8.2,2306
103021,23.0,Male,Central,65208.56,Bronze,Social_Media,6,,58.04,8.3,1952
101712,18.0,Female,North,86175.04,Platinum,Organic,5,51.0,,6.7,2138
103388,32.0,Female,South,39648.44,Gold,Paid_Ads,10,55.0,70.49,8.1,1979
100037,37.0,Male,South,47272.47,Bronze,Social_Media,8,,25.16,,368
100914,31.0,Male,South,,Bronze,Organic,10,116.0,124.48,8.0,572
103973,41.0,Other,North,50226.43,Bronze,Email,9,12.0,,8.4,2473
104134,37.0,Female,North,32369.59,Bronze,Email,7,16.0,37.56,8.6,1519
100975,26.0,Male,North,103767.98,Platinum,Paid_Ads,8,,218.95,8.4,1279
100984,47.0,Male,West,31260.11,Bronze,Email,5,,125.47,6.1,2341
105210,22.0,Male,West,84003.19,Silver,Organic,7,182.0,78.88,6.7,736
101419,50.0,Male,West,47465.57,Platinum,Paid_Ads,9,20.0,216.81,5.9,360
101561,33.0,Male,Central,65268.11,Gold,Referral,6,75.0,121.38,6.3,1837
104136,31.0,Male,North,65939.1,Gold,Email,10,,83.32,3.5,2479
104266,32.0,Female,East,,Silver,Email,7,,191.08,9.4,2074
101356,44.0,,East,34015.88,Silver,Paid_Ads,7,31.0,91.73,8.7,624
105692,34.0,Female,West,72427.8,Bronze,Email,11,27.0,,6.9,924
100988,42.0,Female,South,75593.68,Gold,Referral,6,,243.81,6.4,2040
102683,50.0,Male,Central,,Silver,Paid_Ads,11,11.0,71.11,6.0,31
101641,20.0,Male,North,,Bronze,Organic,15,,124.86,10.0,400
101291,40.0,Female,South,120458.93,Bronze,Social_Media,11,13.0,59.08,9.6,1472
103682,45.0,Male,East,52010.12,Bronze,Paid_Ads,7,10.0,60.5,6.6,858
101381,53.0,Male,East,52509.96,Gold,Organic,3,,96.88,7.9,373
101934,54.0,Male,Central,39031.47,Silver,Paid_Ads,11,22.0,25.79,5.8,2220
105046,54.0,Male,North,50674.98,Gold,Email,10,,72.33,9.3,820
103161,37.0,Female,West,38936.56,Gold,Paid_Ads,6,,,7.7,1071
102031,54.0,,North,68671.53,Bronze,Paid_Ads,8,10.0,78.56,9.2,94
100893,33.0,Male,East,29093.38,Bronze,Social_Media,5,68.0,76.72,8.2,1383
104070,18.0,Female,North,156524.0,Silver,Organic,5,65.0,,6.6,253
104256,50.0,Male,West,64302.23,Silver,Paid_Ads,8,,97.98,7.2,250
100003,47.0,Male,North,79923.05,Bronze,Paid_Ads,11,24.0,52.13,7.5,630
102110,41.0,Male,North,37382.22,Silver,Email,7,79.0,167.56,5.8,1522
100850,50.0,Male,West,96046.72,Bronze,Social_Media,10,,,8.4,366
102738,35.0,Female,East,,Gold,Paid_Ads,9,,196.01,7.2,1481
102467,33.0,Female,North,,Bronze,Organic,12,4.0,58.07,9.2,695
101915,52.0,Male,West,33052.55,Silver,Organic,10,27.0,118.12,6.8,1941
101597,42.0,Male,West,53842.08,Platinum,Paid_Ads,7,41.0,300.36,7.4,2431
101914,18.0,Male,East,25307.35,Bronze,Organic,5,33.0,145.94,8.9,679
105653,47.0,Female,West,,Bronze,Social_Media,9,4.0,92.1,8.2,1161
102737,27.0,Male,Central,77318.89,Silver,Social_Media,7,50.0,112.68,6.6,1621
100727,,Male,East,89283.27,Silver,Organic,5,,197.76,7.2,176
100054,34.0,Male,North,132615.84,Bronze,Organic,4,,73.12,4.9,1136
101797,34.0,Female,East,41784.63,Silver,Paid_Ads,12,,72.13,4.5,2025
103846,18.0,Female,South,75826.68,Silver,Organic,8,23.0,223.44,8.6,772
102554,18.0,Male,East,82797.22,Bronze,Referral,7,3.0,71.6,6.2,1328
102801,35.0,Female,East,76512.25,Gold,Organic,3,45.0,70.54,10.0,2095
100937,24.0,Male,North,39080.64,Silver,Paid_Ads,15,,118.82,8.8,1097
104942,32.0,Female,South,,Bronze,Paid_Ads,6,,76.03,7.3,976
100825,18.0,Male,Central,61260.61,Bronze,Social_Media,7,2.0,,,1383
104322,39.0,Male,North,46317.05,Bronze,Paid_Ads,9,36.0,,7.2,1458
103402,48.0,Female,Central,80646.07,Silver,Organic,7,,135.94,4.1,974
101390,27.0,Female,West,52010.65,Bronze,Social_Media,10,62.0,122.36,7.2,411
103565,55.0,,South,30802.89,Silver,Paid_Ads,8,,80.36,6.5,763
100885,25.0,,West,48965.47,Bronze,Organic,8,50.0,133.21,6.5,1790
101869,34.0,Other,South,,Bronze,Referral,9,,73.29,5.8,457
100011,49.0,Female,South,25891.48,Bronze,Social_Media,9,,59.03,5.9,1955
103416,39.0,Female,West,34518.99,Gold,Social_Media,9,70.0,59.73,6.1,441
101464,44.0,,West,37812.13,Bronze,Organic,3,131.0,77.23,5.9,1933
100807,36.0,Female,Central,88553.12,Platinum,Organic,6,43.0,124.95,6.3,1768
104716,58.0,Female,South,58196.45,Silver,Paid_Ads,8,26.0,106.14,10.0,1803
104069,37.0,Female,East,58042.3,Bronze,Organic,4,33.0,23.71,7.3,1739
102109,28.0,Female,South,,Bronze,Paid_Ads,7,,35.69,5.4,2336
105063,26.0,Male,North,211806.26,Silver,Paid_Ads,12,1.0,72.71,5.5,2074
105947,,Female,East,108521.55,Bronze,Social_Media,10,16.0,43.28,9.1,1944
102235,27.0,,Central,50331.69,Silver,Paid_Ads,8,45.0,63.62,6.9,46
100964,37.0,,Central,66503.59,Silver,Organic,9,,152.54,7.1,1072
104495,42.0,Male,South,70571.24,Bronze,Organic,4,227.0,164.36,5.7,1144
102633,37.0,Male,South,38679.7,Bronze,Organic,8,,,,760
100705,51.0,Female,East,34288.67,Bronze,Social_Media,7,49.0,137.62,8.2,1519
100432,44.0,Female,East,59201.16,Silver,Paid_Ads,9,9.0,359.77,6.8,1210
104389,18.0,Male,West,58273.68,Silver,Referral,9,81.0,51.75,10.0,916
100146,33.0,Male,Central,44220.6,Silver,Email,9,,51.09,5.0,1722
102034,33.0,Other,West,59385.17,Silver,Social_Media,6,5.0,,6.2,1736
105031,52.0,Female,West,35786.74,Bronze,Referral,9,43.0,105.28,6.6,62
101166,28.0,Female,Central,76738.69,Platinum,Organic,7,127.0,,6.7,2478
103501,35.0,Female,South,21821.85,Silver,Social_Media,9,34.0,118.66,7.7,46
102051,47.0,Male,Central,64115.61,Bronze,Paid_Ads,7,18.0,277.69,10.0,845
103761,33.0,Male,East,86198.31,Bronze,Organic,12,32.0,77.0,,712
102625,31.0,Female,North,33001.03,Gold,Social_Media,8,73.0,58.28,8.4,2312
104485,39.0,Male,South,35036.97,Bronze,Referral,5,98.0,,5.5,1468
104436,48.0,Female,West,40054.29,Bronze,Email,8,21.0,84.6,3.0,2223
104779,37.0,Male,West,67639.92,Bronze,Referral,9,,112.04,7.3,934
104649,40.0,Female,West,55761.18,Gold,Paid_Ads,6,15.0,101.53,7.8,530
104362,42.0,Male,North,,Bronze,Referral,10,31.0,268.63,7.1,364
102425,39.0,Male,East,52870.62,Bronze,Social_Media,12,221.0,173.73,10.0,1213
101263,48.0,Male,West,90139.23,Gold,Social_Media,8,37.0,152.83,8.8,762
101772,39.0,Male,East,42480.21,Silver,Organic,8,1.0,77.05,6.7,460
103512,21.0,Female,West,33664.52,Gold,Paid_Ads,8,,97.74,7.2,200
100272,42.0,Male,South,21746.08,Gold,Paid_Ads,14,103.0,132.98,8.3,2004
100245,64.0,Male,East,108883.06,Bronze,Paid_Ads,6,65.0,197.29,7.8,1179
105821,33.0,Male,North,43778.59,Gold,Email,6,43.0,,6.8,1635
104573,42.0,Male,South,45794.27,Silver,Social_Media,14,,275.27,10.0,1574
102033,46.0,Male,South,69120.74,Silver,Organic,7,9.0,88.68,6.9,1587
104741,35.0,Female,West,48948.58,Gold,Referral,5,4.0,79.51,4.8,1077
100814,32.0,Male,West,33402.56,Bronze,Organic,4,1.0,57.12,6.7,1451
103811,41.0,Female,Central,40031.53,Gold,Paid_Ads,17,38.0,,6.9,1589
104869,64.0,Female,Central,73194.42,Bronze,Organic,7,63.0,133.41,5.6,2333
101805,39.0,Female,West,,Bronze,Social_Media,2,23.0,88.59,7.4,2009
104347,27.0,Female,Central,34928.55,Bronze,Referral,9,15.0,31.69,8.9,574
102462,22.0,Male,East,57857.77,Bronze,Paid_Ads,5,113.0,103.8,7.8,1848
100546,36.0,Female,East,53219.91,Gold,Social_Media,8,28.0,105.1,8.7,629
103242,28.0,Female,North,71407.34,Bronze,Organic,6,,192.72,9.8,238
100739,19.0,Female,North,41470.89,Bronze,Social_Media,4,,,10.0,417
100311,52.0,,Central,69913.06,Platinum,Social_Media,7,50.0,230.59,6.3,493
103522,38.0,Male,North,45875.61,Bronze,Organic,4,20.0,56.1,5.3,1959
101132,35.0,Male,South,57906.29,Bronze,Paid_Ads,5,50.0,,4.5,892
105907,39.0,Female,East,46550.09,Silver,Organic,9,6.0,144.98,7.1,2271
104112,45.0,Female,South,,Silver,Organic,8,64.0,,6.8,2351
102770,47.0,Female,East,54135.35,Silver,Referral,9,116.0,45.58,9.2,1099
100921,34.0,Female,Central,101903.36,Silver,Organic,11,16.0,136.16,10.0,310
103588,40.0,Male,West,52746.37,Silver,Organic,6,83.0,219.39,5.5,1950
103960,28.0,Male,East,24500.46,Platinum,Social_Media,4,43.0,387.76,8.4,973
100039,28.0,Female,East,37674.56,Bronze,Social_Media,5,133.0,77.89,8.2,2128
104460,41.0,Female,East,98848.81,Bronze,Email,12,4.0,21.71,6.8,1525
104279,33.0,Female,East,14553.0,Silver,Referral,8,4.0,139.16,7.1,836
102984,41.0,Male,Central,59469.1,Bronze,Organic,10,42.0,126.99,6.3,1485
105986,45.0,Female,East,48176.49,Gold,Email,7,,177.52,8.6,2479
102668,35.0,Female,East,68395.13,Platinum,Referral,11,8.0,145.4,6.2,69
103224,18.0,Female,South,35808.14,Bronze,Email,7,,62.84,6.7,868
101183,28.0,Female,East,44421.51,Silver,Paid_Ads,8,,218.49,,891
100615,28.0,Female,North,,Platinum,Paid_Ads,6,3.0,176.59,8.5,2302
105890,35.0,Female,East,139736.62,Gold,Organic,8,49.0,101.95,6.0,2105
101467,23.0,Female,North,45247.16,Silver,Referral,7,4.0,158.62,6.3,1579
104498,18.0,Male,South,50110.45,Bronze,Organic,3,,7.22,5.7,1368
103043,27.0,Male,East,32237.66,Silver,Email,4,48.0,155.34,5.8,306
100935,42.0,Female,South,,Silver,Referral,6,,133.7,5.9,1386
102420,18.0,Male,North,65544.66,Gold,Paid_Ads,4,3.0,210.18,5.9,331
105412,,Male,South,63478.11,Silver,Referral,7,60.0,39.87,8.8,1638
104857,20.0,Female,South,57144.61,Bronze,Social_Media,7,16.0,115.35,6.1,1345
100827,38.0,Male,East,22233.08,Silver,Organic,12,266.0,230.17,7.0,1686
101522,-5.0,Female,East,64208.83,Silver,Organic,12,107.0,,7.4,1478
102931,29.0,Female,South,80820.0,Bronze,Social_Media,10,75.0,107.05,5.0,807
104233,26.0,Male,East,,Bronze,Referral,11,19.0,32.51,6.3,933
100629,26.0,Female,West,42594.83,Silver,Organic,7,58.0,30.94,6.3,1678
104431,37.0,Female,West,86702.42,Silver,Social_Media,15,26.0,147.28,2.5,1010
103854,34.0,Male,Central,69813.98,Silver,Organic,6,86.0,95.12,9.0,735
100391,18.0,Male,South,52489.75,Bronze,Referral,8,0.0,78.03,10.0,553
104346,42.0,Male,West,39537.7,Bronze,Organic,8,57.0,165.51,9.1,1501
105851,50.0,Male,South,92940.11,Gold,Social_Media,9,13.0,66.84,7.7,1025
103991,41.0,Other,South,65595.36,Silver,Social_Media,7,,112.52,5.5,2494
100401,36.0,Male,South,88227.93,Silver,Organic,10,8.0,77.6,6.1,2493
103360,40.0,Male,South,43151.58,Gold,Social_Media,11,34.0,219.72,7.5,179
100047,,Female,Central,80384.28,Bronze,Referral,5,174.0,186.94,6.9,1032
105754,52.0,Male,East,36067.42,Gold,Paid_Ads,10,2.0,124.59,8.4,834
105910,54.0,Male,North,,Silver,Paid_Ads,7,22.0,94.52,9.3,326
103643,37.0,Female,South,41981.84,Bronze,Organic,11,,174.24,7.9,1041
103727,41.0,Male,South,,Gold,Email,9,10.0,158.98,8.5,812
105825,18.0,Other,West,47810.05,Silver,Paid_Ads,18,5.0,237.44,,2497
102422,35.0,Female,North,,Silver,Organic,7,,117.45,7.9,516
101751,29.0,Female,North,39739.37,Silver,Social_Media,7,,55.16,8.1,1598
105799,29.0,Male,East,47214.62,Silver,Paid_Ads,12,152.0,48.25,9.0,2087
104908,26.0,Male,South,55982.68,Platinum,Social_Media,10,161.0,162.05,7.4,1354
104063,30.0,Female,South,20033.44,Gold,Referral,4,3.0,111.38,8.1,2286
100339,52.0,Male,South,95321.42,Silver,Organic,8,,139.65,6.7,1640
100216,50.0,Female,Central,,Silver,Referral,6,21.0,142.51,9.7,2421
103664,42.0,Male,West,42824.69,Bronze,Organic,5,15.0,26.59,6.8,946
101342,43.0,Male,East,73143.61,Bronze,Social_Media,11,8.0,71.8,6.6,2409
105485,48.0,Female,North,66224.97,Bronze,Social_Media,6,25.0,176.57,6.1,950
103895,46.0,Female,South,71223.12,Platinum,Referral,6,7.0,115.62,,487
103641,19.0,Male,East,54454.8,Bronze,Social_Media,9,11.0,,9.1,2410
100330,32.0,Male,West,60343.75,Silver,Organic,10,124.0,,9.9,1458
103005,35.0,Male,West,92419.35,Silver,Organic,6,,193.72,8.0,2170
105732,38.0,Female,East,48685.28,Bronze,Social_Media,14,88.0,60.48,8.4,1545
103116,47.0,Male,Central,36575.06,Gold,Organic,11,7.0,43.08,7.9,197
105802,21.0,Male,West,33290.23,Bronze,Paid_Ads,6,103.0,68.04,8.6,2100
102323,52.0,Male,South,23507.88,Bronze,Paid_Ads,8,,64.6,8.2,650
104198,18.0,Male,North,41581.73,Platinum,Organic,8,36.0,107.86,8.7,231
103550,45.0,Other,South,43967.15,Silver,Paid_Ads,5,,132.08,7.0,1582
101459,59.0,Male,West,40555.66,Platinum,Organic,9,,183.45,6.4,258
100172,43.0,Male,East,23595.46,Bronze,Social_Media,8,27.0,121.06,6.5,2247
104204,63.0,Other,North,18285.7,Gold,Organic,6,28.0,122.18,7.5,2166
105021,29.0,,Central,89406.05,Bronze,Organic,10,152.0,46.59,8.9,469
103570,48.0,Male,East,,Silver,Email,6,183.0,164.17,4.9,1088
104227,43.0,Female,West,54835.96,Bronze,Social_Media,13,36.0,16.73,7.3,1975
104889,36.0,Female,West,,Silver,Paid_Ads,6,44.0,175.44,6.7,1965
104937,41.0,Male,Central,46833.43,Bronze,Email,7,,27.71,7.9,1200
100939,49.0,Female,West,49680.26,Platinum,Paid_Ads,10,10.0,156.86,7.9,1057
100061,18.0,Male,South,,Bronze,Organic,8,46.0,57.35,6.1,2462
101241,53.0,Male,East,88826.95,Silver,Social_Media,12,111.0,178.3,7.3,1440
105010,42.0,Female,West,62385.79,Bronze,Paid_Ads,10,82.0,,7.3,1806
102121,45.0,Female,South,60696.05,Silver,Social_Media,11,58.0,131.48,5.8,1412
101525,33.0,,Central,42778.05,Bronze,Referral,6,82.0,61.11,7.1,927
100154,32.0,Male,West,49416.43,Bronze,Organic,6,18.0,30.28,6.3,2403
100482,55.0,Female,West,40224.21,Gold,Social_Media,10,,92.4,,424
104461,43.0,Female,East,66605.43,Bronze,Paid_Ads,7,42.0,149.23,4.4,2378
103921,42.0,Other,East,126504.02,Silver,Social_Media,5,,162.73,6.7,2445
101763,30.0,Female,Central,41762.15,Bronze,Paid_Ads,13,110.0,111.92,7.4,226
100751,38.0,Male,West,,Gold,Organic,8,42.0,95.08,6.5,1228
101786,53.0,Female,Central,142571.46,Bronze,Organic,9,2.0,,8.5,904
104502,51.0,Female,South,48339.17,Bronze,Paid_Ads,4,5.0,108.25,8.2,1049
102712,46.0,Male,West,41886.78,Silver,Paid_Ads,8,,203.64,6.7,1788
104846,48.0,Female,South,,Gold,Referral,4,51.0,139.19,7.4,856
104194,26.0,Female,West,66329.79,Silver,Paid_Ads,8,33.0,63.29,,79
101334,41.0,Female,South,131636.96,Silver,Email,10,,137.32,5.3,1895
105336,25.0,Female,North,25865.28,Bronze,Organic,12,37.0,51.99,7.0,1135
102855,28.0,Male,West,129342.15,Silver,Social_Media,7,5.0,122.38,7.5,2395
100187,40.0,Male,North,60061.98,Gold,Email,13,50.0,93.33,6.8,2016
101137,39.0,Other,East,,Bronze,Email,9,,53.4,9.0,915
102059,,Male,North,,Bronze,Email,6,45.0,191.08,5.7,1505
105023,33.0,Female,South,36585.37,Platinum,Organic,5,21.0,162.23,5.0,2420
100149,51.0,Male,Central,,Gold,Social_Media,7,,122.58,5.9,1798
104125,47.0,Female,East,25914.27,Platinum,Paid_Ads,13,3.0,117.6,8.8,1769
103364,27.0,Male,South,40208.08,Silver,Organic,6,27.0,151.27,5.1,1804
102867,44.0,Female,East,101599.88,Bronze,Organic,6,44.0,31.35,8.8,1161
103777,27.0,Female,South,,Silver,Organic,15,12.0,55.18,8.6,1511
101387,53.0,Female,East,74113.2,Silver,Paid_Ads,6,2.0,68.87,7.5,2449
105672,43.0,Female,South,78165.44,Platinum,Paid_Ads,5,,150.73,9.3,104
104960,27.0,Other,East,55892.87,Silver,Referral,8,166.0,98.56,7.8,624
103630,46.0,Female,South,125683.46,Silver,Social_Media,6,,54.91,7.7,1572
105397,43.0,Female,South,66715.49,Silver,Organic,6,62.0,189.64,5.7,1049
103029,28.0,Male,North,64728.31,Gold,Referral,9,28.0,292.49,4.2,1937
102970,38.0,Female,South,32587.05,Bronze,Social_Media,9,12.0,110.67,6.7,174
105208,26.0,Male,North,76265.32,Bronze,Referral,10,44.0,102.76,5.6,1927
101709,50.0,Other,West,,Silver,Paid_Ads,7,2.0,64.17,5.5,503
102954,18.0,Male,Central,79871.83,Bronze,Paid_Ads,12,21.0,59.65,6.4,303
100455,39.0,,South,53649.7,Silver,Organic,11,66.0,93.93,7.6,50
100610,44.0,Male,South,40831.25,Silver,Paid_Ads,12,15.0,46.99,7.9,310
104264,48.0,Female,Central,28480.58,Platinum,Organic,12,95.0,314.06,9.6,973
105082,30.0,Female,North,75819.35,Silver,Social_Media,7,10.0,132.54,6.4,2124
102075,39.0,,South,141897.01,Bronze,Organic,13,76.0,129.73,9.8,412
104053,43.0,Male,North,31845.28,Silver,Paid_Ads,9,,69.41,6.4,1933
104874,24.0,Female,North,79020.07,Silver,Social_Media,11,5.0,119.41,8.3,1655
101623,47.0,Female,East,50278.89,Platinum,Paid_Ads,10,37.0,125.17,7.6,736
104684,31.0,Female,West,74892.04,Gold,Organic,9,47.0,124.22,7.2,992
105253,59.0,Female,Central,68818.52,Bronze,Social_Media,2,,75.5,5.9,1333
100041,47.0,Female,Central,141481.22,Silver,Email,8,,,5.7,1508
102090,44.0,Other,South,45202.43,Platinum,Organic,3,22.0,150.2,6.4,322
103925,38.0,Female,South,80171.92,Bronze,Social_Media,6,89.0,66.69,10.0,2253
102176,39.0,Female,South,31038.75,Platinum,Organic,8,29.0,150.59,9.8,702
100075,40.0,Other,Central,56149.51,Bronze,Email,8,16.0,49.22,7.3,2297
105926,27.0,Male,East,161050.16,Bronze,Paid_Ads,9,23.0,44.55,7.0,789
105917,39.0,Male,North,45027.05,Bronze,Referral,15,24.0,131.31,6.5,716
102658,27.0,Female,East,26821.62,Gold,Organic,7,66.0,116.79,7.7,1120
103181,26.0,Male,East,25578.83,Bronze,Organic,5,9.0,21.47,7.1,668
102077,38.0,Female,North,52752.6,Gold,Social_Media,7,,280.99,9.1,1693
100442,42.0,Female,North,58421.73,Silver,Referral,11,12.0,180.29,5.0,2078
102052,23.0,,Central,80578.64,Gold,Social_Media,10,26.0,194.38,5.6,743
102542,43.0,Male,South,36639.08,Silver,Organic,4,14.0,241.89,7.4,885
101302,18.0,Female,South,41378.97,Bronze,Referral,7,9.0,99.93,7.5,885
103431,19.0,Male,East,36552.59,Gold,Social_Media,4,69.0,180.82,7.3,2121
101305,35.0,Female,Central,53096.12,Platinum,Social_Media,9,49.0,252.54,7.9,2265
100237,,Male,North,50163.13,Silver,Organic,11,36.0,89.05,6.0,2433
104996,51.0,Female,Central,68694.4,Silver,Organic,4,37.0,77.47,7.8,1614
102600,50.0,Female,North,47669.24,Bronze,Paid_Ads,9,,79.8,6.6,2263
104617,18.0,Female,East,,Bronze,Social_Media,5,8.0,11.55,8.5,194
102574,40.0,Female,North,34364.88,Bronze,Paid_Ads,9,8.0,63.34,5.9,862
103281,59.0,Female,West,30603.14,Bronze,Email,5,,240.56,5.9,1143
103187,26.0,Other,East,69937.05,Bronze,Referral,7,,78.56,,1939
103954,33.0,Female,Central,85801.18,Gold,Email,10,0.0,71.38,5.7,517
102769,48.0,Male,East,43154.25,Platinum,Social_Media,10,,236.8,5.3,1358
104224,24.0,Male,Central,52953.77,Silver,Social_Media,12,7.0,90.53,8.9,1342
102107,55.0,Female,East,74652.07,Bronze,Paid_Ads,10,,304.67,10.0,2392
102680,43.0,Female,Central,59847.4,Gold,Organic,5,56.0,81.58,7.4,1209
102762,19.0,Male,East,55298.5,Silver,Social_Media,6,4.0,174.31,7.2,1275
104689,,Male,West,,Gold,Organic,10,,75.05,8.1,807
101388,25.0,Female,East,59364.17,Silver,Organic,7,4.0,81.84,6.7,1221
105632,,Male,South,46148.46,Gold,Email,10,22.0,122.42,8.2,1932
105427,30.0,,East,,Silver,Paid_Ads,11,,,6.1,1530
101280,35.0,Male,North,91004.31,Bronze,Paid_Ads,4,103.0,60.44,9.3,415
105880,52.0,Male,Central,55190.93,Bronze,Paid_Ads,9,174.0,148.67,7.2,544
101556,30.0,Female,East,58292.19,Platinum,Paid_Ads,8,105.0,,8.3,2131
105423,36.0,Male,North,107818.99,Bronze,Organic,6,113.0,46.55,6.3,927
103191,21.0,Male,South,42410.62,Gold,Organic,3,,130.79,10.0,1962
104567,18.0,Female,North,50155.85,Silver,Paid_Ads,6,19.0,232.9,6.0,2362
104803,38.0,Male,North,42914.68,Gold,Referral,9,69.0,130.1,6.6,1235
105627,43.0,Male,Central,47319.3,Gold,Social_Media,7,64.0,,,297
103595,33.0,Female,Central,45103.21,Gold,Email,4,3.0,194.19,7.2,2264
101921,25.0,Female,South,53690.55,Gold,Paid_Ads,2,21.0,126.04,5.5,115
100514,37.0,Male,Central,50920.96,Bronze,Organic,15,,136.06,8.3,1606
104178,42.0,,South,43870.41,Silver,Organic,3,,46.47,6.5,732
101309,18.0,,East,38998.96,Bronze,Social_Media,7,19.0,104.65,7.2,791
100915,,Female,West,,Bronze,Social_Media,9,278.0,13.9,7.3,1433
103453,61.0,Female,West,138209.44,Gold,Organic,6,8.0,78.79,6.9,962
103696,29.0,Other,West,64806.37,Bronze,Organic,7,92.0,40.37,7.2,1492
104243,25.0,Male,Central,51357.83,Bronze,Paid_Ads,5,4.0,265.76,9.6,1246
103157,70.0,Female,West,56951.03,Gold,Social_Media,8,95.0,140.79,9.2,233
102199,35.0,Female,Central,34030.87,Bronze,Organic,7,,9.95,7.6,919
100775,38.0,Male,South,32032.67,Platinum,Organic,6,13.0,126.36,5.1,868
104426,47.0,Female,East,34262.2,Silver,Paid_Ads,2,42.0,234.82,6.0,2179
100944,52.0,Male,North,63698.83,Bronze,Paid_Ads,4,51.0,78.5,6.7,581
100823,24.0,Female,East,155683.42,Gold,Social_Media,5,,62.06,8.6,1261
104278,35.0,Female,North,38854.39,Bronze,Organic,6,,184.0,6.7,2132
100165,48.0,Male,North,112017.54,Bronze,Organic,10,24.0,70.17,,1258
104548,53.0,Female,East,75253.34,Silver,Paid_Ads,4,,172.61,7.0,1799
103984,22.0,Female,South,54184.45,Silver,Organic,8,,107.44,7.2,825
102539,45.0,Female,East,93414.97,Bronze,Email,10,74.0,6.19,3.4,2101
105725,40.0,Male,Central,55047.34,Bronze,Social_Media,16,60.0,92.75,8.7,2139
101312,48.0,Female,North,112773.78,Bronze,Organic,12,40.0,265.82,6.8,1767
105839,38.0,Female,Central,29319.96,Bronze,Social_Media,7,195.0,59.02,5.8,101
104998,47.0,Female,West,135429.73,Silver,Email,3,47.0,115.53,8.9,2211
105569,37.0,Female,North,59591.27,Bronze,Social_Media,13,39.0,32.17,7.6,1544
103301,45.0,Female,West,51470.2,Silver,Paid_Ads,7,,44.47,8.0,1679
103311,32.0,Male,East,56030.11,Bronze,Social_Media,4,32.0,70.95,5.4,453
100328,37.0,Female,North,44536.64,Bronze,Organic,8,24.0,94.16,6.6,2325
102491,48.0,Female,South,61334.74,Silver,Referral,9,10.0,103.9,6.8,1133
105621,68.0,Female,Central,,Platinum,Social_Media,7,34.0,157.32,10.0,2284
104409,37.0,Male,East,,Platinum,Paid_Ads,6,1.0,,8.4,1641
100833,24.0,Male,West,81976.39,Gold,Social_Media,8,120.0,138.36,6.8,1796
103080,51.0,Female,East,,Bronze,Email,9,23.0,25.01,,251
103463,22.0,Male,North,57364.6,Bronze,Organic,6,10.0,68.88,7.0,1292
105254,56.0,Male,West,90085.81,Platinum,Social_Media,6,49.0,,7.2,114
100055,32.0,Male,East,51876.86,Silver,Social_Media,11,37.0,84.07,7.0,170
104065,40.0,Male,South,36171.68,Bronze,Social_Media,2,,116.64,5.7,1840
103452,46.0,Male,West,,Silver,Paid_Ads,10,22.0,59.02,8.4,1935
101902,51.0,Female,East,79276.17,Bronze,Referral,8,,12.62,7.2,336
101482,45.0,Other,South,51209.71,Gold,Organic,9,17.0,132.75,5.9,1931
104151,33.0,Other,West,39439.92,Platinum,Paid_Ads,5,,530.9,7.5,1205
103336,35.0,Male,South,,Silver,Paid_Ads,8,,72.15,6.5,427
100947,42.0,Male,South,,Silver,Social_Media,9,,108.35,7.9,1141
103294,45.0,Female,South,25954.57,Silver,Social_Media,12,5.0,184.89,6.0,1180
102162,27.0,Female,South,110533.08,Silver,Organic,4,,62.87,9.1,2314
105077,43.0,Male,South,161042.3,Gold,Organic,7,53.0,165.37,6.7,1572
103058,32.0,,East,38911.64,Silver,Organic,8,12.0,100.84,8.3,1178
100769,23.0,Male,North,120065.34,Silver,Paid_Ads,7,,76.36,6.2,2198
105641,33.0,Male,West,65575.54,Gold,Paid_Ads,4,87.0,138.09,6.4,850
103496,37.0,Male,North,74014.25,Silver,Social_Media,9,,102.77,6.0,2142
100286,32.0,Female,Central,30445.42,Silver,Email,8,43.0,,4.2,333
105927,37.0,Female,North,50852.47,Gold,Social_Media,4,49.0,130.15,7.6,605
104525,50.0,Male,West,66584.46,Bronze,Email,7,,69.97,8.5,2467
105333,42.0,Female,West,80861.59,Bronze,Paid_Ads,8,33.0,129.18,8.7,1239
102333,41.0,Male,East,148312.51,Gold,Organic,6,20.0,166.04,4.3,1491
102718,40.0,Other,South,102639.69,Silver,Paid_Ads,10,,140.46,6.2,652
102080,,Female,North,165391.45,Bronze,Organic,5,91.0,148.39,,98
103390,32.0,,North,52567.14,Silver,Paid_Ads,7,,67.87,8.1,1555
100723,18.0,,Central,41633.78,Bronze,Paid_Ads,13,104.0,208.26,7.3,660
100952,43.0,Male,Central,124602.52,Gold,Organic,7,111.0,78.01,8.0,1449
