V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Time,Amount,Class
-0.072414,-1.234611,-1.469338,0.583864,1.454164,-0.768193,-0.119588,0.250719,-0.442826,1.537418,38365.88,105.1,0
-0.212632,-1.752605,0.107152,1.31601,0.411586,0.004865,0.486026,-0.871745,-0.052261,0.351498,68145.1,80.57,0
0.246142,-1.422635,0.584957,-0.159844,0.608119,0.927144,-0.656187,-0.187646,1.127552,-0.616716,74059.05,132.84,0
-0.32682,1.197517,0.324252,-1.232387,-0.396191,0.276284,0.71166,-0.685319,-1.766474,-0.043308,163049.12,35.41,0
-0.56827,0.204836,-2.086954,0.857381,-0.979542,0.88696,-1.103302,1.648576,-0.728865,0.092552,63456.66,90.84,0
1.332238,1.286037,0.698873,2.732755,1.427411,-0.619655,-1.490353,0.631843,1.152763,-0.37779,11367.04,118.73,0
-0.490937,-0.615268,0.135394,0.061129,-0.200142,-1.393562,-0.395293,-0.646812,0.033251,1.098466,146809.6,435.98,0
-0.048758,-0.275994,2.006293,-0.664882,-1.174902,0.969172,2.011339,-0.678304,1.108171,-0.028758,147105.62,2.2,0
1.356987,-1.76224,-0.113309,-0.778995,-0.125438,0.343813,0.590964,0.612411,1.159398,0.782152,72788.08,26.63,0
-0.631087,-0.39359,0.648752,0.449663,0.1527,-0.702536,-0.459865,-0.247096,0.160342,-2.973205,1493.23,50.82,0
1.971017,-0.675576,-1.647818,0.5058,0.05322,-0.279891,0.02012,0.763154,-0.393639,-0.560378,165167.56,174.5,0
0.321785,-0.093195,0.693837,0.455739,-0.433264,0.716148,-0.467607,-0.061159,-0.120641,-0.557895,14878.18,28.89,0
3.339132,0.12124,-1.005017,-1.656614,1.064829,0.494817,-0.941757,1.388642,1.275013,-0.766019,171067.64,24.85,0
0.030235,0.600595,1.591465,0.594957,1.36667,-1.066052,1.195476,1.257416,-0.955614,-0.537842,89090.92,178.71,0
-0.589447,0.270259,-0.318771,-1.300425,0.334485,0.071944,-0.276475,-0.391962,0.559322,0.27195,35779.39,53.82,0
0.829682,-0.36806,0.86965,0.288278,1.341148,-0.977459,1.944415,-0.491148,-0.36268,-0.712537,26855.57,8.85,0
-1.283691,-1.758144,1.019148,-0.959641,-1.766081,1.619142,-0.425929,-0.436179,0.962499,0.294963,10635.4,8.63,0
-0.940126,-0.194925,-0.809116,-0.428326,0.476114,-0.907116,0.153053,1.11921,0.842149,-0.160501,96640.06,164.07,0
0.139836,0.018187,-0.820677,2.367852,0.384189,0.925526,0.08841,2.078514,-1.627274,0.87323,81467.39,33.4,0
-1.041257,-0.927728,0.826799,-0.005834,0.443003,-0.28144,1.111976,-0.152942,-0.017069,2.220728,23218.13,151.7,0
0.932394,1.322346,-0.644856,1.35692,1.295909,-0.314263,0.308499,-1.336458,-1.044541,0.108094,115091.7,14.84,0
0.591033,0.873203,1.060486,-0.478214,1.255164,0.216411,-1.578238,0.073052,0.281585,0.05811,71663.97,30.49,0
0.160227,1.119778,0.868448,1.348164,-0.047273,0.227871,2.092787,0.0557,1.764967,0.934262,64285.88,86.42,0
-0.499494,-1.764247,0.529188,-0.364393,0.918172,-1.134313,0.814738,-0.033717,-0.601663,0.034353,158011.29,77.24,0
-0.076947,-0.016798,1.8702,-0.292296,-0.44457,-1.557478,0.459581,-0.222897,1.905519,-0.292601,90681.14,72.53,0
0.611032,-0.723617,1.208714,0.895614,0.270509,-0.357424,0.713961,-1.595278,1.499953,1.565994,65811.94,134.93,0
0.077345,-0.033146,-1.163856,-0.113549,-1.520513,-0.964516,0.266851,-0.851336,-0.585608,1.273234,19339.83,20.88,0
-0.179848,0.697802,-0.629031,-0.680923,0.420483,-0.808318,-0.564318,-0.943627,-0.891459,-0.045794,162494.84,40.18,0
-0.054968,1.000333,8.2e-05,-0.836621,0.55359,0.734633,-1.238213,0.675122,-0.557231,0.056487,55962.83,104.0,0
-0.430287,-0.029364,0.488823,-0.992469,0.412658,-0.571172,-0.233148,-0.113723,-0.631216,-1.922927,127375.18,26.53,0
-1.094536,0.367081,1.051564,-0.413782,2.574995,0.292659,-0.799561,-0.620001,-1.062371,1.347643,75899.43,17.27,0
0.297261,0.956263,0.300782,0.490467,-0.337642,-0.427196,-1.600371,-1.732883,1.190902,-0.707028,104375.43,86.04,0
-0.95926,-1.594888,-0.686643,0.853592,1.390211,1.166422,-0.087259,2.525191,-0.788032,1.090517,151923.46,17.74,0
-0.280938,0.9825,0.225889,1.344043,-1.953306,-1.809077,-0.192171,0.497475,-0.108015,0.378907,116779.74,39.74,0
-0.588944,-1.072184,-0.861387,0.314752,-0.07992,-0.537258,0.961178,-0.104841,-0.349524,-2.756588,143776.43,119.41,0
0.173752,-0.874008,0.136024,1.282311,-2.085378,0.099227,-0.02345,-0.84802,0.157442,1.13169,70158.79,77.38,0
-0.049746,-0.761089,-1.460411,1.282833,-1.288634,1.257144,-1.608628,-1.171962,0.416541,1.641137,121348.07,309.02,0
1.236879,1.462617,-1.115104,-0.303878,0.54263,0.181941,-0.19882,0.435935,-0.798157,-0.533207,91669.75,179.52,0
-0.307836,-2.466652,0.554412,1.992244,-0.367359,-0.60715,0.857719,-1.261533,-0.0027,0.206725,127684.99,70.37,0
-0.271947,-2.158686,0.762576,0.39422,-1.857924,-0.62689,-0.065405,-1.230966,-0.42291,-1.124312,117557.37,220.09,0
-1.322511,-0.062338,-0.655941,0.473699,-0.307245,-0.274716,0.109362,1.816073,0.123145,1.324937,130767.48,436.39,0
-0.478934,-1.032357,-2.108214,1.247125,-1.528575,0.382747,-1.308145,0.338196,-1.459625,1.121271,81146.1,16.82,0
-0.335219,1.196799,0.374658,-2.400607,-0.667734,-1.361971,0.461425,-1.47965,-0.684166,1.20868,145851.16,9.56,0
0.502624,-1.484628,-0.456868,-0.401108,-0.720519,-0.643133,-0.408279,1.1485,0.576173,-0.872775,66699.87,128.81,0
-0.014752,0.965131,2.126617,0.719132,0.92475,0.498982,0.266717,0.290231,0.09099,1.063825,172233.12,77.37,0
-0.054573,-0.090392,-0.230096,0.939436,0.053819,1.543565,1.071713,0.553348,0.61175,1.827833,100021.89,173.43,0
0.747088,-0.354448,-0.364634,-0.173555,-0.598011,-1.111896,0.56181,-0.498132,0.035969,0.359264,152938.16,90.34,0
-0.202324,0.523307,1.622718,1.719455,-0.542696,0.016723,-0.010815,-1.27339,-1.210998,-0.641112,88079.3,218.67,0
1.39111,1.085246,1.177981,0.954174,-0.638763,0.198035,-0.890221,-0.069192,0.053633,-0.985246,15883.14,17.49,0
0.799112,0.176798,-0.905923,-1.233406,0.651281,-0.416292,0.066174,-1.479101,-0.093491,1.72421,63152.27,43.94,0
0.126234,-0.53577,-1.940721,-1.824444,-1.085939,1.219017,0.639441,1.374231,-0.930348,-0.782872,88387.99,123.85,0
-2.703642,0.371886,1.060297,-1.672371,-0.096334,-0.362329,1.803389,1.309808,1.521649,0.595132,157107.67,93.43,0
-1.029736,-0.560778,0.09734,-0.270247,0.871546,-0.805161,-0.926346,1.010631,0.627029,1.102462,150435.29,64.83,0
-0.303463,0.153731,0.514248,-0.178693,0.573542,1.333438,1.459909,-0.644798,-0.689607,0.807938,21265.31,99.64,0
-0.435453,0.191711,-0.107293,0.347753,-0.690558,-0.59619,-0.620372,-0.296839,-0.61708,-0.065882,147765.11,82.82,0
-0.078194,-0.146807,0.437679,-0.216903,0.35738,-0.189329,0.360879,1.774012,-0.269065,-0.234414,130927.36,71.14,0
0.718979,-2.733505,0.18867,-0.469024,-1.481405,-0.083689,0.923256,0.781995,0.065502,0.232227,99322.41,113.41,0
-1.438563,0.381372,-2.541175,-0.556789,0.501364,-1.402843,0.631156,0.015486,-0.08296,2.55189,94877.98,42.09,0
0.961648,-0.651123,0.390516,-0.116524,-1.43413,1.746154,0.174591,0.749696,-0.797134,-0.625975,124741.55,65.37,0
1.681072,-0.894717,0.849859,-0.811913,-0.53485,-0.912682,0.354783,-0.790706,-0.749999,-1.516549,16629.15,55.98,0
0.536613,0.570639,0.266271,-0.149335,-0.132982,0.669038,2.393239,-0.319136,1.174563,0.666258,112909.75,61.18,0
0.487797,1.201021,-1.348296,-1.184843,-0.972827,0.98802,0.597201,-0.227588,0.469562,0.265779,47224.87,69.17,0
0.572553,-0.590464,0.033924,-0.585928,-0.081548,0.962823,-0.85648,-1.225194,1.781001,1.245465,68410.63,29.79,0
1.522709,-0.856372,-0.118134,-0.526056,-0.296557,-0.823769,-0.048033,-0.90291,-0.40597,0.627434,119377.99,113.01,0
0.694348,0.290127,0.709553,1.008145,0.642553,-0.488572,0.345074,-0.747555,0.806045,-1.674616,80191.47,68.7,0
0.391232,-0.735389,-0.446368,0.45795,1.035879,0.424799,-0.213703,1.773045,-1.354626,-0.201219,70989.04,167.29,0
0.794644,-0.955526,-0.352387,-0.3525,1.556736,1.18726,-0.57774,-1.489875,-1.168315,-1.376491,111676.99,199.38,0
0.013134,-0.519846,-0.253813,0.140198,-0.607871,-0.732945,-0.071643,1.998066,-0.886775,0.20214,52090.77,201.42,0
1.532036,1.151658,2.095584,-1.038643,0.400006,-0.316533,-0.340031,0.23267,-0.418209,-0.209837,51361.05,3.92,0
0.070772,1.981488,0.737382,-0.862518,1.06635,-0.424031,-0.586505,0.503439,1.239725,-0.012564,28753.88,33.19,0
-0.184883,0.524638,-1.129399,0.630804,-0.152597,1.929333,-0.298605,-0.698763,-0.874114,-1.272007,39979.39,117.17,0
1.188255,-0.715654,1.290951,0.690281,-0.211316,1.995944,-0.930271,-0.234473,-0.854218,-0.773656,29110.31,49.81,0
-0.959716,1.086355,-0.411706,0.668403,-0.495455,-0.408547,-0.31615,0.432443,-0.31545,1.512179,51443.69,41.85,0
-0.184411,-0.072945,0.694133,1.9029,0.696849,0.203552,-1.094026,0.216392,1.677268,0.55053,151594.53,67.09,0
-1.106696,1.328401,0.338542,-1.569138,1.561403,0.552753,0.379398,-1.223066,-0.415218,-0.07913,31438.36,180.85,0
-0.415082,-1.211543,0.634838,-0.167361,0.241633,1.643957,-2.488388,0.225955,-0.931141,1.762021,154452.22,39.5,0
0.009288,-0.061954,-0.148479,-1.537996,0.706093,-0.179544,-0.200251,-0.652128,-1.052297,0.52274,36626.06,35.19,0
0.915909,1.561797,-0.187427,-0.550143,0.299069,-0.186772,-0.341128,-0.982752,0.227523,1.521396,166561.76,97.79,0
1.473323,0.725626,1.114638,-0.304303,0.878241,0.028064,0.446031,-2.123221,-0.435159,0.705678,84931.9,57.9,0
-1.463403,0.268454,-0.915835,0.276571,-0.217054,0.825557,0.360735,-0.906634,0.961455,0.894173,23002.07,120.56,0
-1.178229,2.368666,-0.536188,1.714645,-0.590719,1.363133,0.764285,0.154185,-0.344299,-0.082298,22864.32,81.57,0
-0.17364,1.053702,-0.260705,-1.475005,0.567882,-0.176519,0.88254,1.547659,-0.497668,0.152774,101927.61,197.01,0
2.000456,0.39316,0.592941,1.499879,0.865069,0.800067,-0.857376,0.019959,-1.772702,-0.237019,144069.09,136.74,0
-0.405293,-0.104076,0.718498,-0.008098,1.248388,-0.704293,0.189286,-1.338991,-0.110952,-0.659288,106655.09,15.87,0
1.384248,-0.183074,-0.064319,1.405275,-1.228056,0.306533,-1.31533,1.60649,1.649899,-0.959155,161310.57,121.52,0
0.968442,-0.511509,-0.300476,-0.802596,0.565985,-0.458721,0.371732,0.847422,-0.14481,-0.70546,149578.71,25.8,0
-2.204988,-0.78312,5.039099,0.044355,-1.324876,1.717713,-0.700154,-0.924617,-1.480786,-1.279513,159230.67,4.74,1
-1.593156,0.88341,0.557119,0.116622,-0.240813,-1.159674,-2.126089,-0.517262,-0.188991,-2.508407,124331.94,120.53,0
1.935908,-0.125474,0.705406,-1.579671,-0.339996,-0.655314,-0.574206,1.20715,0.159876,0.117383,99683.41,10.22,0
0.103361,0.427072,0.073337,0.680866,-1.127916,1.64632,0.414112,0.517558,0.679581,1.150202,30628.89,37.72,0
-0.198058,2.567343,-1.320012,-0.650907,0.700728,-0.166902,0.136763,0.760613,-0.144294,-0.716136,55646.91,35.23,0
0.357435,-0.561996,-1.622962,0.489369,0.317221,-0.58558,-0.172176,-1.107763,-0.979103,-0.101846,95250.68,295.56,0
1.491272,1.14063,-2.063992,0.119008,-0.866248,-0.267456,-1.581701,1.732576,-0.694118,0.275655,163356.7,12.02,0
0.572543,-1.462074,0.093537,-1.931129,0.594492,-1.793478,-2.194355,-1.850032,2.006858,-0.786236,157170.97,117.02,0
-0.753558,2.011455,-1.661641,2.220968,0.972149,-0.871203,2.189882,-0.339547,-0.636172,1.32699,75350.98,46.01,0
-0.276623,-0.893279,-0.033203,-0.260554,-0.017223,0.355373,-1.14923,-0.782269,0.044993,-1.964266,19034.8,56.26,0
-2.413963,0.10678,-1.014125,-0.318238,1.638605,-1.306483,-1.570477,0.501274,-0.191701,-0.702272,139727.96,117.18,0
0.493696,-0.907146,0.144991,0.071107,-1.392136,0.469512,-0.719707,-0.127696,1.142045,0.913823,111679.95,55.45,0
-1.121807,1.276806,-0.405429,0.691467,0.694754,0.668367,0.885719,-0.814831,-1.287668,-0.191001,68097.58,310.78,0
1.238469,-0.520034,-0.579717,-0.453388,1.672048,0.414456,-0.797029,-1.14667,0.657842,2.496855,32633.8,53.87,0
-1.503418,1.346064,0.987772,0.110074,0.263663,-0.919599,1.395435,0.319136,2.044003,0.165648,121773.07,56.95,0
-1.841139,-0.683858,1.516153,-0.09315,1.648978,-0.015477,1.182124,-0.926517,-0.202547,1.531311,11684.93,41.18,0
1.247648,0.806116,0.411363,1.556812,-0.651319,-0.474354,-1.650527,0.633215,-0.380812,0.406574,156719.9,37.8,0
0.829135,-0.335096,0.283308,0.508938,0.843462,-0.822283,-0.672098,1.052617,1.895582,0.325424,37635.36,117.85,0
0.21404,-0.332961,-0.670691,-0.814654,0.549794,-1.48822,-2.232547,-1.402533,0.005005,1.349797,147733.32,14.43,0
-1.312981,0.160125,1.127443,-0.948732,-1.830693,-0.26271,-0.337667,1.199912,-1.124541,0.071901,65191.32,104.21,0
-0.237261,-0.477717,-2.21564,2.938235,-1.14045,1.326771,-1.03086,-0.897243,1.961796,0.543225,36162.7,35.99,0
0.272097,-0.505304,-0.219603,0.75253,-0.559743,-0.254825,1.819238,-0.166412,0.771811,1.027633,166319.24,41.99,0
0.888297,1.72071,-0.103939,-0.12835,1.031756,-1.461712,-0.701913,-0.798306,-2.025965,-2.846567,165455.59,23.97,0
-1.168525,-0.940736,0.505385,-0.281533,-0.550099,-0.350454,-1.214049,-0.613868,0.602898,-0.805074,6262.83,205.3,0
-0.330933,-1.301269,0.15164,-1.870117,0.113135,0.012274,-1.019812,0.824807,-0.756129,-0.354577,57885.53,8.37,0
0.455048,-0.807882,0.222621,-0.212149,-0.045393,0.607662,-0.47937,0.001251,0.873205,0.191766,168580.16,113.51,0
0.480721,-1.30192,1.068118,-0.843172,1.081427,-0.046088,-0.03448,0.282548,-0.825475,2.884874,134231.13,54.58,0
1.341717,2.350765,-0.425651,0.016781,-0.073134,-0.825545,-0.864287,0.564253,-0.547723,-0.060201,104425.38,33.11,0
0.081837,-0.876955,-1.207848,-0.35584,-0.630843,-1.526183,-0.82239,-0.845198,-0.938363,-0.045939,46993.21,10.45,0
-1.193055,-0.072426,-3.439482,0.008066,-1.121796,-1.040888,0.486417,1.011691,0.922999,-0.339366,47362.47,14.05,0
-0.335254,0.38974,0.95984,0.558442,1.338256,-0.98738,0.188945,-0.432136,-0.390472,-0.174755,99782.82,48.11,0
-0.029444,1.515136,0.413396,0.152343,-1.02363,-0.336086,0.631943,-1.347219,-1.267353,0.587504,58728.33,66.78,0
-3.193877,0.681856,4.164672,-1.274076,-0.782916,-0.409134,-1.660192,-0.44206,0.067387,-1.079079,5897.2,2.81,1
0.637807,0.122835,-0.448548,0.954112,0.659447,0.872364,0.239059,0.708894,-0.238814,0.18673,133166.09,61.09,0
-0.619029,-0.030527,2.063566,0.331851,-1.046332,-3.293142,-1.027346,-0.413411,-0.040526,-2.221669,106466.95,76.02,0
0.353046,0.039799,-0.003057,-0.732214,1.245121,-0.259454,-0.726742,-1.859043,-1.701688,0.020865,23099.31,58.97,0
0.091643,1.130856,-1.21589,0.324282,-2.808064,-0.617771,-1.412931,-0.393304,-1.987114,-1.216058,134799.64,149.77,0
-0.108792,0.360541,0.030483,-0.090404,1.015792,-1.09797,2.170552,-0.572513,-1.043979,0.775449,44402.51,97.24,0
0.07716,0.561626,0.961334,-0.209771,-0.713936,-0.648127,-0.212294,-0.920811,-2.006179,1.731243,47635.12,196.8,0
0.550178,-0.825189,-1.051806,-0.349074,-0.239485,1.022714,0.538467,1.127483,-1.499373,-0.615094,52370.12,135.93,0
0.973565,-0.168234,0.301993,0.615163,-0.197221,1.552062,-0.696662,1.003264,-0.202331,1.277312,88664.17,125.15,0
0.130016,1.118498,0.726323,0.507776,-0.237114,-1.157898,2.099193,-0.989183,-0.531987,0.334423,50333.82,108.82,0
0.320872,0.183231,0.761829,2.143565,0.664439,1.008994,0.495409,0.712916,-0.13022,0.483836,130679.36,93.62,0
-1.299675,0.837578,-0.875297,-0.131857,-0.890372,0.176376,0.87347,-0.770718,0.894325,0.076518,82792.9,275.35,0
-0.150745,-0.042207,1.938499,1.448761,-1.155686,0.076816,0.373055,-1.358601,0.23301,0.124418,87763.85,155.66,0
-0.167071,0.400042,0.753002,-0.115013,0.158946,0.303243,-1.840331,0.964095,1.869305,0.875303,12364.83,52.5,0
-0.280583,-1.258742,-0.634029,0.675086,-0.504776,0.554292,0.828207,-0.536422,0.734105,1.152487,169391.42,403.78,0
0.688444,-1.258262,-0.43543,0.057961,1.913034,-1.511399,-0.071469,-1.692245,1.250271,-0.385266,161875.88,31.18,0
-0.031116,-0.485806,-2.110051,0.710642,-0.371456,1.345616,0.271808,-0.52478,-0.682257,-0.187327,63461.27,76.09,0
0.27826,0.119438,-1.147008,-0.669338,-0.014913,-1.975291,-0.562225,0.006881,1.635071,-1.823961,5489.07,46.54,0
-0.916964,-1.035642,-0.279059,0.379619,-0.107842,-0.829424,-1.108849,-1.506425,1.315806,0.198176,142715.4,67.32,0
-0.175476,1.008138,0.77975,-0.568472,1.317317,0.844028,0.655692,-0.226223,0.121419,-0.582563,156631.8,152.61,0
-0.37961,-0.529749,0.783796,-0.883453,-1.312174,-0.738025,-1.421153,0.284879,1.874512,0.669608,116652.0,181.17,0
0.464198,0.607583,-0.844065,-0.639133,-0.747204,1.833739,-0.224039,-0.458622,1.107721,0.45739,140255.99,188.15,0
-1.516395,1.1382,-0.801177,0.430838,2.578501,0.897626,-1.113075,-2.783472,-0.120478,-0.877525,5796.34,69.81,0
-0.710911,0.283121,0.446972,-0.538871,0.442694,-0.844714,0.251336,-0.611415,2.111981,1.185967,149931.65,13.47,0
2.087184,-0.032205,-0.830858,-0.043214,0.358378,-0.736589,-0.870313,0.932311,0.41312,-1.180199,68252.65,219.01,0
0.449606,0.013848,1.261239,1.216531,-1.167855,-0.226964,0.118478,-1.116143,0.283118,0.288537,122123.86,67.3,0
0.68953,-0.123805,0.431368,-1.440433,0.502639,-1.496361,0.084514,0.401495,0.570279,0.910194,24087.5,22.84,0
1.405381,-0.194951,0.099746,-0.692227,0.898953,0.440094,1.072171,1.600124,-1.308121,1.581488,165410.85,178.94,0
-0.977173,-0.59617,1.689609,2.156106,1.618195,2.148102,0.268493,0.850203,-1.849301,-0.097615,85268.92,56.25,0
-1.141234,1.111717,0.652999,1.799132,2.062017,1.410218,0.175446,1.581923,-0.818736,-0.214793,148575.15,54.19,0
0.020876,-0.258165,0.425463,0.520384,0.31529,-0.060697,-0.822386,1.785083,-1.577676,-1.61324,57459.71,117.35,0
0.171408,0.894416,-1.518335,1.724525,-1.180354,0.652447,1.744373,0.262038,1.738619,0.690792,43320.89,13.29,0
0.237677,0.425683,-0.70505,0.790454,-0.487319,-0.922951,0.178591,0.770769,-0.633851,0.330626,110560.36,65.94,0
1.42399,-1.422155,-1.019201,0.245109,-0.908133,-0.082952,-0.409244,1.088821,0.073127,-0.750838,103043.14,78.9,0
-0.191601,1.628808,-1.029958,-0.652267,0.518056,0.13385,1.1463,0.508241,0.897992,0.071547,133802.67,166.97,0
1.986553,0.840796,-0.667548,0.319855,-0.382885,0.288857,0.166363,-0.48257,0.394733,-0.296318,144387.97,117.51,0
-0.931593,-0.857564,1.570561,0.784722,0.30455,-0.029209,-1.20359,-0.375818,0.415508,0.522875,155743.77,44.57,0
1.307157,0.29282,-1.457708,0.039279,0.638783,1.057481,1.595606,-1.089397,1.81954,3.794948,71263.24,166.3,0
1.457991,2.219013,-1.324551,-1.333968,0.473299,-0.294117,-0.923066,0.389244,-0.726828,-2.140583,30493.8,115.19,0
-1.183026,1.239001,-1.266817,-0.954523,0.314025,-0.796825,0.795656,0.978245,-0.578085,0.857724,132164.28,111.6,0
-0.477595,-1.341929,2.611998,-0.930358,-0.607979,-1.57193,1.332538,0.520842,-0.616087,0.829319,125057.49,74.95,0
-0.684938,-3.22963,1.559649,-1.308417,-0.320119,-0.066104,-0.117903,-0.445555,0.39779,-1.815097,1056.17,30.8,0
-1.21832,0.919682,-0.901487,0.828538,-1.254124,0.099154,-0.630893,0.585105,1.060879,-1.228917,26713.92,198.13,0
-1.207966,0.963127,0.651699,1.267436,1.279588,0.794221,0.406851,-0.690629,-0.812538,-0.131082,43510.52,99.41,0
-0.414579,-0.385964,0.085716,-1.431673,0.706732,-0.599268,-2.231473,-0.310777,0.448318,-1.004206,161778.58,198.96,0
-0.145185,-0.972053,-0.449252,1.119479,-0.453617,-1.967476,-0.296003,-0.158581,-0.374404,2.15236,136925.71,104.99,0
0.757127,0.234221,0.709586,1.294067,-0.598236,0.522716,1.653324,0.008597,-0.168678,-0.150485,148618.62,175.23,0
-0.783883,-1.01775,0.459264,-0.943075,0.085329,-0.295667,1.782629,0.20495,-0.181624,-2.029222,158436.97,226.85,0
2.012544,-0.22964,-0.172912,0.954138,0.43212,1.048909,-1.158396,-1.024823,3.24328,-0.013681,36269.43,161.38,0
-1.024405,0.507103,-0.554075,-1.078582,-0.907865,-2.002814,0.677227,0.100814,-0.034426,-0.904172,152394.42,104.83,0
-1.388675,-0.246222,0.706086,1.496283,-0.758018,0.580564,0.892793,0.40228,-1.295071,-0.781158,115704.6,39.59,0
0.008833,-0.641582,1.559785,-2.168672,-0.71205,2.285552,-0.528459,0.569675,-0.29149,0.997101,163527.62,41.71,0
1.307192,0.08692,2.029434,-0.705309,-0.499415,0.577225,0.758433,-0.635815,1.661153,1.57311,18205.38,158.99,0
-0.35095,-2.706598,0.761443,-0.454981,-0.309896,0.719765,-0.852174,0.044321,-0.05514,-0.031317,64185.9,37.09,0
-1.611053,-1.643073,-0.155041,2.350748,-1.21535,0.431185,-0.551904,3.075039,-0.190425,0.691691,78431.55,207.76,0
-0.461878,-1.323111,-1.420595,-0.47312,0.310233,-0.732467,-0.874525,-1.105481,0.201159,-0.12834,77803.97,222.15,0
0.251759,0.563423,-0.054063,-0.630358,-0.017601,-0.29268,-0.759807,0.837335,2.009519,0.318863,82081.45,45.09,0
0.999207,-0.904308,0.504323,1.178307,1.645503,1.18821,0.619564,-1.197106,1.290777,1.188708,170960.55,39.78,0
0.936975,1.091288,-0.473254,-1.692439,1.116559,-2.025045,-1.119043,0.517328,0.478445,0.809378,26052.94,121.91,0
-0.28747,0.229299,1.516655,-0.847012,0.483953,-0.386829,0.777453,0.797009,-0.485263,1.242151,95144.08,56.81,0
-0.020127,-0.371733,1.269128,0.314997,0.972007,1.402711,1.052208,0.92696,-0.482911,0.444129,153626.09,123.83,0
0.61949,-0.530978,0.427204,-0.640175,-0.902163,1.036226,-1.354667,1.092688,-0.175795,0.930584,90659.67,69.81,0
-1.160793,0.625162,-0.431384,-1.934186,0.906137,1.101098,1.153748,-0.003204,2.665593,-0.081515,156951.65,17.02,0
0.384905,0.691158,2.732813,-0.424505,0.846513,-0.541089,-0.09319,0.006865,1.552661,-0.206394,81577.69,56.58,0
-0.987023,0.210698,-1.252924,0.178021,-0.393808,0.772132,-1.059089,0.096418,0.694122,-1.551577,132001.34,135.19,0
-1.398322,-0.007893,-0.355217,-1.260016,-1.485534,0.092283,0.081729,0.611744,0.158852,0.45912,132456.54,34.68,0
-2.192761,0.208834,0.311811,0.255124,-1.65529,-0.574878,2.475911,-2.034353,0.055866,0.837719,106116.9,12.33,0
-0.811886,0.409755,0.37313,1.433345,1.354964,1.234973,-1.054055,1.446662,-0.861075,1.741971,85535.13,15.83,0
-1.396551,-0.010344,0.460065,0.221335,0.937197,-1.864768,0.381937,0.265929,-0.235999,0.728187,32068.13,23.98,0
0.635124,-0.819482,1.576492,0.311204,0.418007,-0.455861,-2.174553,0.17719,1.399475,-0.18707,156823.68,72.29,0
0.840825,-0.7299,0.444276,-0.70182,-0.668295,1.286048,0.205166,1.313115,-1.875497,0.109975,71081.63,190.28,0
1.05804,0.016844,-1.187332,-0.467929,0.671574,0.796286,-1.130445,1.723957,-0.020146,0.230667,143876.65,145.45,0
-0.431121,0.919507,1.079247,-0.657045,-0.015062,-1.137773,0.193574,-0.426536,1.559596,-1.355581,91465.29,199.6,0
0.076277,1.110025,-1.5729,-1.655586,-2.311709,0.004449,0.54288,-0.631137,0.88366,1.931066,151201.39,167.67,0
-0.871736,1.163598,-2.418576,0.251174,-0.553341,1.134562,-1.940788,-0.414131,-0.642078,1.158137,160474.81,10.14,0
-1.327621,1.111946,-0.832973,1.895942,0.601533,-0.146483,0.042891,0.236975,1.225267,0.814058,64998.43,48.78,0
-0.982736,1.632564,-0.402703,-1.258848,-0.511412,-1.559363,1.56099,-0.5657,-0.705136,-0.644949,105322.7,194.66,0
-0.813948,1.028087,0.726453,0.342702,-0.001878,-0.663776,-0.949247,-1.119227,-0.791239,0.948369,49331.06,231.21,0
0.665565,-0.852144,-0.853704,-0.399722,-0.418227,-0.149279,-1.392525,-0.556384,-0.585976,0.302314,40359.67,204.62,0
0.673794,-1.25827,-0.764311,-0.356968,0.04947,2.340035,-0.148143,1.052168,0.78225,1.283594,172150.51,72.09,0
1.250075,-0.136682,-0.554198,-0.996742,-0.385858,-1.349033,-0.466438,1.227494,-2.076681,1.164859,91412.31,381.4,0
0.004515,1.14885,-0.526713,0.618146,-1.485648,-2.149153,0.147777,0.970547,-0.561807,-0.146673,171625.59,29.95,0
-1.178679,0.404717,1.46861,0.89296,-1.139212,-2.953348,0.84533,0.49673,-0.585658,1.280668,66933.76,156.89,0
-0.817917,-0.831305,0.462526,-0.23148,-0.831305,0.583343,0.321848,0.719183,-0.933303,0.186994,116298.41,4.6,0
-0.984091,0.173605,-0.132885,1.16277,0.769849,1.011567,-0.392676,-0.163582,-0.720325,-0.377518,80784.63,77.06,0
-0.570438,0.049634,0.089644,1.514637,-0.936014,-0.535088,-1.592952,0.487199,-0.458232,0.421967,83233.76,107.67,0
-1.091336,0.80615,1.913547,-1.325317,0.753844,0.891551,-0.534613,-0.351225,-1.006943,-0.751068,34436.38,25.2,0
1.126199,-0.699414,-0.083983,-1.579921,1.521647,-1.265648,-1.864649,-0.951888,0.0553,-0.247703,152253.02,25.91,0
-0.28633,-0.775844,0.084654,-0.201433,1.412219,0.479212,1.83622,0.995111,-0.47074,-0.128955,38657.86,103.07,0
-2.064715,-0.746017,1.4351,-0.769212,-0.513114,0.094472,-0.86896,0.800603,0.663891,0.68548,10987.97,38.57,0
0.345588,-1.450191,2.052382,1.445475,-0.518153,-0.755966,-2.005705,2.154379,1.289209,-0.703572,57399.5,49.08,0
-0.13596,-0.322103,1.019161,-1.416388,-0.623821,-0.645596,-0.75537,0.191683,-0.260646,1.790387,53402.39,20.3,0
-0.128245,0.926139,-1.152413,-0.122561,-0.060015,-0.867987,1.812785,0.137182,-0.775474,0.889139,31967.28,66.65,0
